dataset,num_classes,num_train_samples,num_test_samples,vae_best_acc,vae_best_f1,classifier_best_acc,classifier_best_f1,mean_trust_step_0,vae_augmented_step_0_best_acc,vae_augmented_step_0_best_f1,classifier_augmented_step_0_best_acc,classifier_augmented_step_0_best_f1,mean_trust_step_1,vae_augmented_step_1_best_acc,vae_augmented_step_1_best_f1,classifier_augmented_step_1_best_acc,classifier_augmented_step_1_best_f1,mean_trust_step_2,vae_augmented_step_2_best_acc,vae_augmented_step_2_best_f1,classifier_augmented_step_2_best_acc,classifier_augmented_step_2_best_f1,mean_trust_step_3,vae_augmented_step_3_best_acc,vae_augmented_step_3_best_f1,classifier_augmented_step_3_best_acc,classifier_augmented_step_3_best_f1,mean_trust_step_4,vae_augmented_step_4_best_acc,vae_augmented_step_4_best_f1,classifier_augmented_step_4_best_acc,classifier_augmented_step_4_best_f1,mean_trust_step_5,vae_augmented_step_5_best_acc,vae_augmented_step_5_best_f1,classifier_augmented_step_5_best_acc,classifier_augmented_step_5_best_f1,execution_time
ShapeletSim,2,20,180,0.5222222208976746,0.4888389908862766,1.0,1.0,0.5455,0.5611111521720886,0.5610975647396524,1.0,1.0,0.521,0.5666666626930237,0.5506337216745615,1.0,1.0,0.5595,0.5555555820465088,0.5324675324675324,1.0,1.0,0.5215,0.5166666507720947,0.46279715961716583,1.0,1.0,0.5115,0.5333333611488342,0.494314381270903,0.9944444444444445,0.9944442729713879,0.5475,0.5444444417953491,0.5375360320842211,0.9777777777777777,0.9777750339548092,55.760876417160034
PhalangesOutlinesCorrect,2,1800,858,0.8426573872566223,0.8271490714280385,0.8216783216783217,0.823247741588546,0.50699997,0.8426573872566223,0.8321155928277717,0.8181818181818182,0.8180796713791434,0.5055,0.8310023546218872,0.8196797108150141,0.8275058275058275,0.8264364339964599,0.50200003,0.8263403177261353,0.8106479252912294,0.824009324009324,0.8249146517343363,0.4995,0.8333333730697632,0.8223872494734328,0.8263403263403264,0.8198804379314816,0.5005,0.8356643319129944,0.8230599233900278,0.8251748251748252,0.8210371733397912,0.5005,0.8333333730697632,0.8217183011407971,0.8368298368298368,0.8360376387842055,7391.816383838654
FacesUCR,14,200,2050,0.7712194919586182,0.7397055740693668,0.8502439024390244,0.848634262333121,0.08821428,0.7565853595733643,0.7182750476786096,0.8634146341463415,0.8605281082074778,0.09235715,0.7390244007110596,0.6929106089615907,0.8585365853658536,0.8604547488038081,0.09121428,0.7507317066192627,0.7066622903641948,0.8541463414634146,0.8527743948378459,0.09221428,0.7395122051239014,0.6937673427601431,0.855609756097561,0.854957281280476,0.08728571,0.742926836013794,0.697654139322001,0.8585365853658536,0.858304389528269,0.08692857,0.757073163986206,0.7176972746992935,0.8541463414634146,0.8534291277048635,688.8808927536011
BME,3,30,150,0.9733333587646484,0.9733986732006534,0.6866666666666666,0.6743971126347208,0.3726667,0.9600000381469727,0.959844983891961,0.66,0.6489558123416391,0.38033333,0.9266666769981384,0.9272622828001631,0.6,0.5645153828359935,0.38266668,0.9133333563804626,0.9137820512820513,0.6533333333333333,0.641786192388602,0.37100002,0.8866667151451111,0.8867644011988373,0.6333333333333333,0.6227835167417671,0.37333333,0.9066666960716248,0.9072754888118769,0.66,0.6547085021383081,0.37866667,0.8733333349227905,0.8727488758627996,0.6533333333333333,0.6331066194079892,88.53159379959106
Wafer,2,1000,6164,0.9961064457893372,0.9898460433503444,0.9969175859831279,0.9969186037668144,0.509,0.9954575300216675,0.9881537172420685,0.994646333549643,0.9946656111669501,0.5035,0.9949707984924316,0.9870307034270791,0.9941596365996106,0.9941362319686669,0.49949998,0.9954575300216675,0.9881379514350994,0.9933484750162233,0.9933418632805744,0.5,0.9944841265678406,0.9855189147671194,0.990914990266061,0.9909565182337466,0.5045,0.9964308738708496,0.9907045558424452,0.9944841012329656,0.9944841012329656,0.499,0.9956197142601013,0.9886146021483175,0.9930240103828682,0.9930263137880536,3069.8317353725433
ProximalPhalanxOutlineAgeGroup,3,400,205,0.8585366010665894,0.7470396796752331,0.8682926829268293,0.8653996659847772,0.34799996,0.8536585569381714,0.7811895440858043,0.8878048780487805,0.8870613371394376,0.3733333,0.8585366010665894,0.7043088287545869,0.8878048780487805,0.8870613371394376,0.3726667,0.8682926893234253,0.7500886274755622,0.8829268292682927,0.8764662696794192,0.35766664,0.8634146451950073,0.7933971902937421,0.8829268292682927,0.8797596542100264,0.3726667,0.8731707334518433,0.8029775280898876,0.8829268292682927,0.8811123962894657,0.38266668,0.8536585569381714,0.5933447305254796,0.8731707317073171,0.8675481409245671,889.8593447208405
SwedishLeaf,15,500,625,0.8623999953269958,0.859921907765292,0.9312,0.9308704525816259,0.07313334,0.8751999735832214,0.8762032038235029,0.9328,0.9323222224944991,0.08173334,0.8783999681472778,0.8783019173143037,0.9264,0.9258169462917509,0.07926667,0.8495999574661255,0.8487373007436235,0.9296,0.9290560911191613,0.08093334,0.8751999735832214,0.8748170273412627,0.9328,0.9323018952675617,0.078266665,0.8623999953269958,0.8610819301688114,0.9296,0.9288025117601448,0.0814,0.8687999844551086,0.8694228420416495,0.9248,0.9243760559683989,1165.5774641036987
Fish,7,175,175,0.868571400642395,0.8703151752897831,0.72,0.7306011749339344,0.16257143,0.8628571629524231,0.8653434970363669,0.76,0.7601443609022556,0.16385713,0.8514285683631897,0.8565244212400799,0.6857142857142857,0.6723723906185993,0.16714285,0.8514285683631897,0.8538524486835161,0.6285714285714286,0.6363246300497463,0.16085716,0.822857141494751,0.8297276486352116,0.6342857142857142,0.6215951210202606,0.17042859,0.8571428656578064,0.8630437160464941,0.6971428571428572,0.6996376040550454,0.16828571,0.8742856979370117,0.8815674967937355,0.72,0.7179420338621224,652.2452771663666
ECG5000,5,500,4500,0.9422222375869751,0.58533844984823,0.9402222222222222,0.9296060587510733,0.20940001,0.9404444694519043,0.6010681534906295,0.9417777777777778,0.928889078204222,0.21160002,0.941111147403717,0.5591998988385674,0.9431111111111111,0.9323858382629403,0.20179999,0.937333345413208,0.591748756740907,0.9415555555555556,0.9304805258427061,0.20479998,0.9384444355964661,0.6037311274312893,0.9417777777777778,0.929795495711771,0.2046,0.940666675567627,0.5884256568096415,0.9408888888888889,0.9286352217395907,0.20879999,0.9397777915000916,0.6043319033987046,0.9397777777777778,0.9284951106488396,1125.8812351226807
EthanolLevel,4,504,500,0.8240000605583191,0.8258832722347087,0.482,0.4484923463886324,0.27925003,0.7940000295639038,0.7967334359149209,0.454,0.4489803519603689,0.26650003,0.7920000553131104,0.7912730845671154,0.478,0.41681018497552613,0.26775002,0.7920000553131104,0.7955011997692804,0.364,0.35613563034188034,0.26975,0.8140000104904175,0.8117892780488627,0.45,0.44483400966361764,0.24850002,0.7880000472068787,0.7853317979633769,0.454,0.4218056426332288,0.26225,0.8380000591278076,0.8385401941381585,0.406,0.3831449163449163,2464.8037581443787
GunPointMaleVersusFemale,2,135,316,1.0,1.0,0.990506329113924,0.9905047081711914,0.5015,1.0,1.0,0.990506329113924,0.990500890255283,0.5,1.0,1.0,0.9778481012658228,0.9778567676320555,0.508,1.0,1.0,0.9841772151898734,0.9841745136186525,0.528,1.0,1.0,0.9810126582278481,0.9810057906445201,0.49699998,1.0,1.0,0.9778481012658228,0.9778443190661134,0.502,1.0,1.0,0.9746835443037974,0.9746906570948821,590.265065908432
SemgHandSubjectCh2,5,450,450,0.742222249507904,0.7422004401570964,0.4488888888888889,0.44524887437373045,0.2092,0.7599999904632568,0.7652872086280302,0.4577777777777778,0.4348390568345977,0.2066,0.6000000238418579,0.5926730044687227,0.45555555555555555,0.4489950019388415,0.201,0.324444442987442,0.24672793093845727,0.4577777777777778,0.4397304206791873,0.1986,0.30666667222976685,0.1789861022412797,0.4577777777777778,0.43187152398420003,0.1994,0.6977778077125549,0.696353284878666,0.44222222222222224,0.4410973242553961,0.20580001,0.29333335161209106,0.16424960941089975,0.4177777777777778,0.40499102150426525,1168.4439566135406
BeetleFly,2,20,20,0.949999988079071,0.949874686716792,0.9,0.898989898989899,0.5705,0.8500000238418579,0.8465473145780051,0.9,0.898989898989899,0.52,1.0,1.0,0.9,0.898989898989899,0.525,0.949999988079071,0.949874686716792,0.95,0.949874686716792,0.526,0.949999988079071,0.949874686716792,0.9,0.898989898989899,0.522,1.0,1.0,0.95,0.949874686716792,0.547,1.0,1.0,0.9,0.898989898989899,49.9866669178009
GestureMidAirD2,26,208,130,0.5769230723381042,0.5822707094974301,0.5923076923076923,0.5674673616981308,0.05673077,0.6000000238418579,0.5811741677126293,0.5615384615384615,0.5085148260487627,0.04865385,0.6000000238418579,0.5926421868729561,0.5769230769230769,0.5495669363316421,0.053115387,0.5615384578704834,0.5581955626073273,0.5615384615384615,0.5387987012987012,0.04484616,0.5615384578704834,0.5338808121702858,0.5384615384615384,0.49491064491064485,0.048115388,0.5923076868057251,0.5888784292630447,0.5384615384615384,0.501373463138169,0.047346152,0.5769230723381042,0.5721024589445642,0.5230769230769231,0.48797297473768064,469.1629869937897
CricketX,12,390,390,0.5410256385803223,0.5582107592158921,0.6666666666666666,0.6597384187273801,0.10591666,0.5538461804389954,0.5503001959965618,0.6692307692307692,0.6652601446371041,0.09458333,0.5564102530479431,0.5656283912202283,0.6461538461538462,0.6411330823251511,0.10500001,0.5564102530479431,0.5547985987289539,0.6564102564102564,0.6419542959548161,0.102416664,0.528205156326294,0.5324698044875485,0.6512820512820513,0.6537892016173804,0.09608334,0.5410256385803223,0.5523696609608572,0.6487179487179487,0.645686242918564,0.10283333,0.5564102530479431,0.5566527669638228,0.6102564102564103,0.598675710391713,1011.6652925014496
ToeSegmentation1,2,40,228,0.6447368264198303,0.6340288924558588,0.9298245614035088,0.9298731930310878,0.55,0.6359649300575256,0.6351155930046468,0.9210526315789473,0.9209549546616309,0.52750003,0.640350878238678,0.637562034739454,0.9210526315789473,0.9211073421599737,0.523,0.6491228342056274,0.6486902927580893,0.9210526315789473,0.9210526315789473,0.5425,0.6535087823867798,0.6469827332771496,0.9210526315789473,0.9210830076345153,0.5205,0.6359649300575256,0.6359579093165073,0.8947368421052632,0.8948017192441813,0.541,0.6315789222717285,0.6267248772121307,0.9210526315789473,0.9211012444905367,168.80228209495544
OliveOil,4,30,30,0.9000000357627869,0.8735087719298245,0.8333333333333334,0.825682288725767,0.28825,0.9000000357627869,0.8599481658692184,0.7666666666666667,0.7316402116402115,0.28275,0.8666667342185974,0.7949999999999999,0.7666666666666667,0.7375438596491227,0.27249998,0.8666667342185974,0.8323412698412698,0.7666666666666667,0.7375438596491227,0.259,0.9000000357627869,0.8741830065359477,0.7666666666666667,0.7341212121212121,0.2625,0.8666667342185974,0.7949999999999999,0.8,0.7614285714285713,0.272,0.9333333969116211,0.8974358974358974,0.8,0.7637343358395989,56.82435894012451
Coffee,2,28,28,1.0,1.0,0.8571428571428571,0.8571428571428571,0.5445,1.0,1.0,0.8571428571428571,0.852559205500382,0.5575,1.0,1.0,0.8571428571428571,0.852559205500382,0.53999996,1.0,1.0,0.8214285714285714,0.8129251700680271,0.527,1.0,1.0,0.8928571428571429,0.8907396950875212,0.5065,1.0,1.0,0.8571428571428571,0.852559205500382,0.529,1.0,1.0,0.8214285714285714,0.8178994918125354,67.50220990180969
Car,4,60,60,0.8500000238418579,0.8581885856079405,0.5666666666666667,0.5248895954778308,0.27275,0.8666667342185974,0.8645833333333334,0.5666666666666667,0.49885386371454477,0.28399998,0.8500000238418579,0.8509259259259259,0.5666666666666667,0.49713465298142717,0.27675,0.8166667222976685,0.8159328028293545,0.5666666666666667,0.4891312483293237,0.26,0.8333333730697632,0.8279337231968811,0.6,0.525993813724367,0.29500002,0.8500000238418579,0.8422799215225583,0.55,0.5091721132897603,0.27275,0.8333333730697632,0.8287586487586487,0.5666666666666667,0.5014161220043574,201.51606583595276
MoteStrain,2,20,1252,0.8809903860092163,0.8799419493311623,0.8873801916932907,0.8870419286053302,0.56,0.8833865523338318,0.8826378616042077,0.8801916932907349,0.8798702685066437,0.5315,0.8881788849830627,0.8874895692919956,0.8849840255591054,0.8849379212864117,0.526,0.8753993511199951,0.8750930509189978,0.8746006389776357,0.8747902033558203,0.55550003,0.865015983581543,0.8633801134474264,0.8722044728434505,0.8718066241656405,0.5445,0.8690095543861389,0.8662448928541648,0.8801916932907349,0.880310958482111,0.543,0.8730031847953796,0.8704132016209091,0.8777955271565495,0.8779579175943225,59.86055111885071
UWaveGestureLibraryZ,8,896,3582,0.6962590217590332,0.6839292312840607,0.6728084868788387,0.659910094951979,0.13475,0.6878838539123535,0.6740131881744003,0.6781127861529872,0.6640806272366306,0.125875,0.6836962103843689,0.6718681530917592,0.6747627024008933,0.6582522329814504,0.128875,0.6848129034042358,0.6685743506727714,0.675321049692909,0.6556757197403673,0.1275,0.6901172399520874,0.6798470079275575,0.6767169179229481,0.6605948883943091,0.13874999,0.6725292801856995,0.6659240929624197,0.6764377442769403,0.6654173413036231,0.131875,0.6811836361885071,0.6696441555315862,0.6711334450027917,0.660285813091391,2215.9794006347656
MedicalImages,10,381,760,0.7434210777282715,0.6968216987392939,0.743421052631579,0.7349120102626813,0.1038,0.7486842274665833,0.6918023939536646,0.7394736842105263,0.7347961279613284,0.112900004,0.7250000238418579,0.659211727107688,0.7473684210526316,0.7404452240671968,0.1043,0.740789532661438,0.6681794172829322,0.7486842105263158,0.7397848732378196,0.1081,0.7473684549331665,0.682964416495071,0.7342105263157894,0.7261634369661453,0.10539999,0.7421053051948547,0.6617991791437032,0.7592105263157894,0.7494531996540128,0.1098,0.740789532661438,0.6783534363312245,0.7618421052631579,0.7496905191821017,929.3297164440155
SmallKitchenAppliances,3,375,375,0.5706666707992554,0.5523898050213506,0.744,0.739963210087342,0.33666667,0.5360000133514404,0.43166371945373583,0.7173333333333334,0.7172949953437758,0.33333334,0.5680000185966492,0.5390865792618508,0.7226666666666667,0.7152366412929793,0.336,0.5493333339691162,0.5262181968365793,0.728,0.721968141128785,0.342,0.5680000185966492,0.5424473877065928,0.72,0.7206037092265084,0.32299998,0.581333339214325,0.5616922270089584,0.72,0.7213711302381253,0.337,0.54666668176651,0.5250190764811111,0.6986666666666667,0.6929885276182918,958.5486307144165
ECGFiveDays,2,23,861,0.9616724252700806,0.9616623376623377,0.8060394889663183,0.8059085974738152,0.5535,0.9512194991111755,0.9512194463929207,0.7921022067363531,0.7898853478882674,0.5445,0.9314749836921692,0.9314124850636945,0.8095238095238095,0.809502225004227,0.541,0.9709639549255371,0.9709450256939112,0.8222996515679443,0.8215594311064808,0.5365,0.9756097197532654,0.9756050174249875,0.8257839721254355,0.8257049625889845,0.5185,0.9790940284729004,0.9790838911682143,0.7526132404181185,0.7523807971553641,0.5465,0.9605110287666321,0.9605109804133167,0.7642276422764228,0.7642257339224883,118.52810788154602
MiddlePhalanxOutlineAgeGroup,3,400,154,0.6233766078948975,0.5006936702588877,0.6558441558441559,0.6089294940295682,0.34633335,0.6298701167106628,0.4871842813361189,0.6623376623376623,0.603457952624584,0.35766664,0.5779221057891846,0.38161683277962344,0.6558441558441559,0.5784091965242517,0.335,0.6298701167106628,0.45146198830409356,0.6558441558441559,0.5866525448592317,0.36633334,0.6103895902633667,0.4820149286168704,0.6623376623376623,0.5893843026039361,0.354,0.6233766078948975,0.4677685473635629,0.6558441558441559,0.5790825086980473,0.364,0.6298701167106628,0.456385118149824,0.6623376623376623,0.6121524542620889,599.9119741916656
UWaveGestureLibraryX,8,896,3582,0.7560021877288818,0.7392575459605021,0.7713567839195979,0.7605958029433837,0.1365,0.7560021877288818,0.7471820189278373,0.759073143495254,0.7566575824338592,0.14500001,0.7476269602775574,0.7325089347998731,0.7668900055834729,0.7605503015196788,0.13350001,0.716080367565155,0.6982374873634142,0.7638190954773869,0.7537197614932104,0.128125,0.7372975945472717,0.7164663210442413,0.7716359575656058,0.7664174201077051,0.13250001,0.7350641489028931,0.7162147071577688,0.7643774427694026,0.7511900386854052,0.12925,0.7177554368972778,0.7082451724336342,0.7685650474595198,0.7521072284877236,2585.692365169525
ToeSegmentation2,2,36,130,0.8230769038200378,0.5247178508981084,0.8615384615384616,0.8591754446285126,0.5605,0.8307692408561707,0.7189465408805031,0.8923076923076924,0.8860973888496825,0.53900003,0.8153846263885498,0.4491525423728814,0.8615384615384616,0.8421703296703296,0.5125,0.8384615182876587,0.6959572335449382,0.8769230769230769,0.8668531468531468,0.545,0.8538461327552795,0.744702842377261,0.8769230769230769,0.863500747711274,0.531,0.8230769038200378,0.6795627478298146,0.8692307692307693,0.8601574614270905,0.534,0.7769230604171753,0.6656319290465632,0.8692307692307693,0.8530173498783364,114.80430293083191
UWaveGestureLibraryAll,8,896,3582,0.9483528137207031,0.9480916644919537,0.9148520379676158,0.9146385576910355,0.149625,0.9455611109733582,0.9452830306167275,0.9151312116136237,0.9150544155928277,0.14775,0.9463986158370972,0.946376724761151,0.9101060859854829,0.9100602884910481,0.14275,0.9335566163063049,0.9334755675850249,0.907035175879397,0.9059689353549618,0.12799999,0.9360691905021667,0.9356930721056707,0.9126186487995533,0.91219562249678,0.13749999,0.9115018844604492,0.9109814298920638,0.903964265773311,0.9039823349789066,0.127625,0.9207146167755127,0.9202909780711501,0.9031267448352875,0.9026675760459625,3283.1811394691467
Strawberry,2,613,370,0.978378415107727,0.9763646235906608,0.981081081081081,0.9810315967108135,0.5135,0.978378415107727,0.9762820512820513,0.972972972972973,0.972972972972973,0.517,0.9837837815284729,0.9823338426279603,0.9702702702702702,0.9702950696476018,0.4975,0.9837837815284729,0.9823338426279603,0.9621621621621622,0.962341064468724,0.5115,0.9837837815284729,0.9823338426279603,0.9648648648648649,0.9650564371718747,0.5115,0.978378415107727,0.9764451235039471,0.9621621621621622,0.9624466482710272,0.508,0.9810811281204224,0.9794240317775571,0.972972972972973,0.9728776853776854,2980.656630039215
InsectEPGRegularTrain,3,62,249,0.9999999403953552,1.0,1.0,1.0,0.329,0.9999999403953552,1.0,1.0,1.0,0.33166668,0.9999999403953552,1.0,1.0,1.0,0.33733332,0.9999999403953552,1.0,0.9919678714859438,0.9920156312353007,0.33433333,0.9999999403953552,1.0,1.0,1.0,0.334,0.9999999403953552,1.0,1.0,1.0,0.35366666,0.9999999403953552,1.0,1.0,1.0,96.25568103790283
